team_api_id,date,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth
8600,2012-02-22 00:00:00,75,45,65,65,50,45,55,50
8600,2013-09-20 00:00:00,78,63,69,78,52,40,63,57
8600,2014-09-19 00:00:00,71,63,69,78,52,40,46,57
8600,2015-09-10 00:00:00,68,63,69,68,52,40,57,57
9771,2010-02-22 00:00:00,50,50,50,50,50,50,50,50
9771,2011-02-22 00:00:00,50,50,50,50,50,50,50,50
9771,2012-02-22 00:00:00,36,36,52,50,46,53,45,56
10267,2010-02-22 00:00:00,30,30,55,60,70,55,60,60
10267,2011-02-22 00:00:00,41,40,56,55,64,40,48,54
10267,2012-02-22 00:00:00,20,35,38,56,55,51,38,59
10267,2013-09-20 00:00:00,20,35,38,56,55,51,38,59
10267,2014-09-19 00:00:00,30,35,38,56,55,51,38,59
10267,2015-09-10 00:00:00,35,35,37,51,58,49,45,53
9873,2010-02-22 00:00:00,60,70,50,60,60,30,55,30
9873,2011-02-22 00:00:00,65,50,50,65,50,45,45,65
9873,2012-02-22 00:00:00,49,50,51,60,61,43,57,51
9873,2013-09-20 00:00:00,49,50,51,76,61,43,57,51
9873,2014-09-19 00:00:00,49,52,51,67,56,47,51,46
9873,2015-09-10 00:00:00,49,52,51,67,56,47,51,46
10281,2010-02-22 00:00:00,55,40,45,30,60,30,65,30
10281,2011-02-22 00:00:00,54,55,44,60,62,43,52,59
10281,2012-02-22 00:00:00,55,54,58,73,41,51,50,60
10281,2013-09-20 00:00:00,55,54,58,73,41,51,50,60
10281,2014-09-19 00:00:00,55,54,58,68,41,51,50,60
10281,2015-09-10 00:00:00,43,65,39,51,57,47,40,47
9876,2012-02-22 00:00:00,50,50,50,50,50,45,55,50
9876,2013-09-20 00:00:00,58,63,55,57,61,47,59,63
9876,2014-09-19 00:00:00,63,48,39,54,55,31,47,37
9876,2015-09-10 00:00:00,57,38,39,54,55,47,59,52
10269,2010-02-22 00:00:00,70,30,60,70,70,65,50,60
10269,2011-02-22 00:00:00,64,48,60,62,56,45,56,39
10269,2012-02-22 00:00:00,50,42,56,66,48,47,44,43
10269,2013-09-20 00:00:00,59,41,58,66,65,47,52,38
10269,2014-09-19 00:00:00,54,53,60,56,48,46,54,40
10269,2015-09-10 00:00:00,59,41,58,66,48,41,44,32
10205,2010-02-22 00:00:00,64,30,55,35,70,65,30,70
10205,2011-02-22 00:00:00,42,41,53,38,70,50,48,54
10205,2012-02-22 00:00:00,20,26,43,57,58,51,51,56
10205,2013-09-20 00:00:00,24,26,43,57,58,51,51,56
10205,2014-09-19 00:00:00,35,35,43,57,58,51,51,56
10205,2015-09-10 00:00:00,48,36,36,52,55,47,48,44
8277,2010-02-22 00:00:00,35,35,40,50,60,30,30,30
8277,2011-02-22 00:00:00,33,50,68,51,54,55,60,64
8277,2012-02-22 00:00:00,37,30,57,42,56,42,54,48
8277,2013-09-20 00:00:00,37,39,52,42,62,42,45,48
8277,2014-09-19 00:00:00,53,32,53,54,56,42,54,62
8277,2015-09-10 00:00:00,57,48,53,37,71,60,58,62
7844,2010-02-22 00:00:00,30,30,55,55,55,30,30,30
7844,2011-02-22 00:00:00,65,47,65,50,49,55,55,48
7844,2012-02-22 00:00:00,40,39,53,68,58,50,59,68
7844,2013-09-20 00:00:00,40,39,53,68,58,50,59,64
7844,2014-09-19 00:00:00,40,39,53,62,58,37,40,64
7844,2015-09-10 00:00:00,40,39,53,62,58,37,40,64
10238,2010-02-22 00:00:00,30,30,60,50,55,30,30,30
10238,2011-02-22 00:00:00,50,50,50,65,50,35,55,50
10238,2012-02-22 00:00:00,56,42,54,52,52,37,37,58
10238,2013-09-20 00:00:00,56,42,54,52,52,37,37,58
10238,2014-09-19 00:00:00,56,42,54,52,52,37,37,58
10238,2015-09-10 00:00:00,58,42,54,52,52,37,37,58
9839,2010-02-22 00:00:00,50,50,50,50,50,50,50,50
9839,2011-02-22 00:00:00,50,42,50,62,50,38,47,49
9839,2012-02-22 00:00:00,41,52,48,60,47,46,55,54
9839,2013-09-20 00:00:00,41,52,60,52,52,29,42,49
8475,2013-09-20 00:00:00,62,53,50,30,54,30,49,35
8475,2014-09-19 00:00:00,38,39,29,30,39,25,37,35
8475,2015-09-10 00:00:00,38,49,45,42,53,27,32,35
9817,2010-02-22 00:00:00,70,70,70,70,65,70,70,65
9817,2011-02-22 00:00:00,64,53,67,67,48,44,47,66
9817,2012-02-22 00:00:00,66,66,45,60,60,48,50,45
9817,2013-09-20 00:00:00,67,45,45,38,53,38,52,45
9817,2014-09-19 00:00:00,61,56,54,44,55,38,52,45
9817,2015-09-10 00:00:00,61,52,54,42,45,38,52,45
8697,2010-02-22 00:00:00,70,40,70,40,70,70,65,70
8697,2011-02-22 00:00:00,64,40,65,48,64,64,48,68
8697,2012-02-22 00:00:00,54,40,68,58,48,49,50,65
8697,2013-09-20 00:00:00,68,33,71,67,78,60,50,64
8697,2014-09-19 00:00:00,40,47,37,40,51,40,50,45
8697,2015-09-10 00:00:00,56,63,68,66,58,63,47,73
8659,2010-02-22 00:00:00,65,40,70,70,55,70,70,70
8659,2011-02-22 00:00:00,60,65,40,50,45,35,55,60
8659,2012-02-22 00:00:00,48,48,45,60,54,38,38,52
8659,2013-09-20 00:00:00,55,54,57,53,57,33,31,49
8659,2014-09-19 00:00:00,55,51,53,53,57,41,40,49
8659,2015-09-10 00:00:00,62,51,53,50,60,41,40,49
8654,2010-02-22 00:00:00,58,30,31,70,50,30,70,30
8654,2011-02-22 00:00:00,35,35,30,45,45,45,45,50
8654,2012-02-22 00:00:00,63,64,44,60,55,30,34,38
8654,2013-09-20 00:00:00,72,73,61,74,32,30,37,41
8654,2014-09-19 00:00:00,72,73,68,71,32,30,34,41
8654,2015-09-10 00:00:00,77,57,68,73,29,30,37,41
10001,2010-02-22 00:00:00,45,60,40,45,55,70,70,70
10001,2011-02-22 00:00:00,34,52,66,48,53,48,59,67
10001,2012-02-22 00:00:00,52,50,59,60,32,48,45,53
10001,2015-09-10 00:00:00,52,50,57,55,32,48,45,53
8024,2011-02-22 00:00:00,63,48,48,68,53,37,58,63
8024,2012-02-22 00:00:00,66,72,70,61,54,32,32,62
8024,2013-09-20 00:00:00,66,59,43,61,54,32,43,46
8024,2014-09-19 00:00:00,66,72,66,67,51,36,38,65
8528,2010-02-22 00:00:00,70,70,70,70,50,35,70,35
8528,2011-02-22 00:00:00,35,50,45,65,50,45,55,65
8528,2012-02-22 00:00:00,38,38,54,42,42,40,42,44
8528,2013-09-20 00:00:00,38,39,43,42,34,56,52,44
8528,2014-09-19 00:00:00,51,51,52,55,57,62,57,44
8528,2015-09-10 00:00:00,51,56,52,59,40,62,48,44
8525,2010-02-22 00:00:00,35,30,30,40,65,30,30,30
8525,2011-02-22 00:00:00,72,57,70,47,49,28,63,62
8525,2013-09-20 00:00:00,48,55,48,53,46,43,35,47
8525,2015-09-10 00:00:00,51,63,48,53,52,43,45,47
10265,2010-02-22 00:00:00,40,35,55,35,70,70,70,65
10265,2011-02-22 00:00:00,67,48,53,63,67,58,47,52
10265,2012-02-22 00:00:00,25,25,32,72,50,60,58,61
10265,2013-09-20 00:00:00,30,30,32,72,50,60,58,61
10265,2014-09-19 00:00:00,47,36,36,53,66,60,66,53
10265,2015-09-10 00:00:00,33,37,33,37,31,62,58,37
8721,2010-02-22 00:00:00,65,45,65,60,70,45,60,50
8721,2011-02-22 00:00:00,65,45,65,36,51,58,47,66
8721,2012-02-22 00:00:00,54,59,67,56,48,38,40,45
8721,2013-09-20 00:00:00,58,57,68,72,70,64,42,55
8721,2014-09-19 00:00:00,58,45,68,60,54,59,48,47
8721,2015-09-10 00:00:00,68,57,69,66,50,66,46,55
8602,2010-02-22 00:00:00,70,70,70,70,70,70,70,70
8602,2011-02-22 00:00:00,55,55,60,60,45,45,45,50
8602,2012-02-22 00:00:00,67,68,42,68,56,48,60,45
8602,2013-09-20 00:00:00,63,61,42,73,56,42,48,52
8602,2014-09-19 00:00:00,47,58,55,64,56,47,48,52
8602,2015-09-10 00:00:00,46,54,55,47,48,47,48,55
7955,2010-02-22 00:00:00,60,45,60,70,60,50,45,55
7955,2011-02-22 00:00:00,54,47,37,48,53,49,45,52
7955,2012-02-22 00:00:00,49,50,39,48,34,34,31,51
9868,2010-02-22 00:00:00,30,30,45,35,70,45,50,45
9868,2011-02-22 00:00:00,40,58,56,54,49,46,52,67
9868,2012-02-22 00:00:00,60,44,40,57,41,49,54,50
9868,2013-09-20 00:00:00,60,44,40,57,41,49,54,50
10192,2010-02-22 00:00:00,55,55,55,70,60,55,55,60
10192,2011-02-22 00:00:00,60,57,65,69,68,48,49,61
10192,2012-02-22 00:00:00,52,69,39,70,46,44,34,50
10192,2013-09-20 00:00:00,52,69,39,70,46,44,34,50
10192,2014-09-19 00:00:00,52,64,39,66,46,44,34,50
10192,2015-09-10 00:00:00,52,64,39,66,46,44,34,50
8021,2010-02-22 00:00:00,55,60,30,40,70,70,70,70
8021,2011-02-22 00:00:00,54,37,48,38,37,47,58,52
8021,2012-02-22 00:00:00,33,38,67,52,73,58,47,52
8021,2013-09-20 00:00:00,33,38,67,52,48,58,47,52
8021,2014-09-19 00:00:00,33,51,38,63,48,58,38,52
8394,2010-02-22 00:00:00,30,30,50,35,70,40,30,45
8394,2011-02-22 00:00:00,43,40,46,38,42,38,40,53
8394,2012-02-22 00:00:00,34,23,53,56,57,51,46,61
8394,2013-09-20 00:00:00,38,23,53,56,57,51,46,61
8394,2014-09-19 00:00:00,38,35,53,56,57,51,46,61
8394,2015-09-10 00:00:00,52,50,52,56,57,48,43,49
8027,2014-09-19 00:00:00,54,40,67,49,52,44,47,52
8027,2015-09-10 00:00:00,54,40,46,49,52,44,47,52
10000,2010-02-22 00:00:00,65,60,60,40,50,70,60,70
10000,2011-02-22 00:00:00,52,52,52,48,53,46,48,53
10000,2012-02-22 00:00:00,54,51,47,52,50,44,55,53
10000,2013-09-20 00:00:00,54,51,47,52,32,44,58,37
10000,2014-09-19 00:00:00,54,51,47,52,32,44,58,37
10000,2015-09-10 00:00:00,54,51,47,52,32,44,58,37
